battery_percentage,distance,total_chargers,occupied_chargers,queue_length,charging_speed,wait_time
29,0.1541,4,4,0,60,15
29,0.1358,5,4,0,60,0
29,0.0788,3,3,0,60,15
29,0.0702,8,8,0,60,15
43,0.1062,6,6,0,60,15
43,0.164,4,4,0,60,15
43,0.1496,5,5,0,60,15
43,0.0909,3,3,0,60,15
43,0.0902,8,8,0,60,15
14,0.1668,6,6,0,60,15
14,0.2061,4,4,0,60,15
14,0.1806,5,5,0,60,15
14,0.1468,3,3,0,60,15
14,0.0648,8,8,1,60,15
24,0.096,6,6,0,60,15
24,0.1383,4,4,0,60,15
24,0.1391,5,5,0,60,15
24,0.099,3,3,0,60,15
24,0.1795,8,8,2,60,15
19,0.1296,6,6,1,60,15
19,0.1605,4,4,0,60,15
19,0.1345,5,5,0,60,15
19,0.1118,3,3,0,60,15
19,0.0956,8,8,2,60,15
33,0.0598,6,6,1,60,15
33,0.115,4,4,0,60,15
33,0.1064,5,5,0,60,15
33,0.0534,3,3,0,60,15
33,0.1355,8,8,3,60,15
55,0.0797,6,6,1,60,15
55,0.0841,4,4,0,60,15
55,0.0589,5,5,0,60,15
55,0.0745,3,3,1,60,15
55,0.16,8,8,3,60,15
65,0.1036,6,6,1,60,15
65,0.1606,4,4,0,60,15
65,0.1492,5,5,1,60,15
65,0.0916,3,3,1,60,15
65,0.1105,8,8,3,60,15
14,0.1425,6,6,1,60,15
14,0.1848,4,4,0,60,15
14,0.1598,5,5,1,60,15
14,0.1221,3,3,2,60,15
14,0.0535,8,8,3,60,15
46,0.0074,6,6,1,60,15
46,0.0564,4,4,0,60,15
46,0.0488,5,5,1,60,15
46,0.0272,3,3,2,60,15
46,0.1657,8,8,4,60,15
25,0.1151,6,6,2,60,15
25,0.1406,4,4,0,60,15
25,0.1145,5,5,1,60,15
25,0.0993,3,3,2,60,15
25,0.113,8,8,4,60,15
47,0.0568,6,6,2,60,15
47,0.114,4,4,0,60,15
47,0.1027,5,5,1,60,15
47,0.0465,3,3,3,60,45
47,0.1255,8,8,4,60,15
20,0.009,6,6,3,60,15
20,0.0604,4,4,0,60,15
20,0.0454,5,5,1,60,15
20,0.015,3,3,3,60,45
20,0.1542,8,8,4,60,15
18,0.0802,6,6,4,60,15
18,0.1156,4,4,0,60,15
18,0.0903,5,5,1,60,15
18,0.0626,3,3,3,60,45
18,0.1063,8,8,4,60,15
26,0.0751,6,6,5,60,15
26,0.1277,4,4,0,60,15
26,0.107,5,5,1,60,15
26,0.0543,3,3,3,60,45
26,0.0853,8,8,4,60,15
54,0.0884,6,6,6,60,45
54,0.0583,4,4,0,60,15
54,0.0447,5,5,1,60,15
54,0.0947,3,3,3,60,45
54,0.2058,8,8,4,60,15
26,0.031,6,6,6,60,45
26,0.0389,4,4,0,60,15
26,0.0177,5,5,2,60,15
26,0.0411,3,3,3,60,45
26,0.1733,8,8,4,60,15
26,0.0067,6,6,6,60,45
26,0.0522,4,4,0,60,15
26,0.0399,5,5,3,60,15
26,0.024,3,3,3,60,45
26,0.1635,8,8,4,60,15
16,0.0439,6,6,6,60,45
16,0.0809,4,4,0,60,15
16,0.0572,5,5,4,60,15
16,0.0299,3,3,3,60,45
16,0.1324,8,8,4,60,15
34,0.1023,6,0,0,60,0
34,0.1199,4,0,0,60,0
34,0.1315,5,0,0,60,0
34,0.1158,3,0,0,60,0
34,0.2277,8,0,0,60,0
5,0.1075,6,1,0,60,0
5,0.1371,4,0,0,60,0
5,0.1111,5,0,0,60,0
5,0.0907,3,0,0,60,0
5,0.105,8,0,0,60,0
40,0.1335,6,1,0,60,0
40,0.1725,4,0,0,60,0
40,0.1471,5,0,0,60,0
40,0.1137,3,0,0,60,0
40,0.0686,8,1,0,60,0
17,0.095,6,1,0,60,0
17,0.1267,4,0,0,60,0
17,0.1325,5,0,0,60,0
17,0.1036,3,0,0,60,0
17,0.2022,8,2,0,60,0
55,0.1467,6,2,0,60,0
55,0.1984,4,0,0,60,0
55,0.1763,5,0,0,60,0
55,0.1259,3,0,0,60,0
55,0.0137,8,2,0,60,0
18,0.092,6,2,0,60,0
18,0.0926,4,0,0,60,0
18,0.0684,5,0,0,60,0
18,0.0869,3,0,0,60,0
18,0.1651,8,3,0,60,0
33,0.0874,6,2,0,60,0
33,0.1427,4,0,0,60,0
33,0.134,5,1,0,60,0
33,0.0792,3,0,0,60,0
33,0.1287,8,3,0,60,0
15,0.0721,6,2,0,60,0
15,0.128,4,0,0,60,0
15,0.1185,5,1,0,60,0
15,0.0635,3,0,0,60,0
15,0.1277,8,4,0,60,0
52,0.0991,6,3,0,60,0
52,0.1557,4,0,0,60,0
52,0.145,5,1,0,60,0
52,0.088,3,0,0,60,0
52,0.1157,8,4,0,60,0
15,0.0873,6,3,0,60,0
15,0.1362,4,0,0,60,0
15,0.1329,5,1,0,60,0
15,0.086,3,0,0,60,0
15,0.1578,8,5,0,60,0
30,0.1213,6,3,0,60,0
30,0.1509,4,0,0,60,0
30,0.1248,5,2,0,60,0
30,0.1042,3,0,0,60,0
30,0.1012,8,5,0,60,0
5,0.0975,6,3,0,60,0
5,0.0502,4,1,0,60,0
5,0.051,5,2,0,60,0
5,0.109,3,0,0,60,0
5,0.2308,8,5,0,60,0
9,0.1014,6,3,0,60,0
9,0.1173,4,2,0,60,0
9,0.0915,5,2,0,60,0
9,0.0897,3,0,0,60,0
9,0.1371,8,5,0,60,0
9,0.1725,6,3,0,60,0
9,0.2062,4,2,0,60,0
9,0.1802,5,2,0,60,0
9,0.1534,3,1,0,60,0
9,0.0881,8,5,0,60,0
35,0.1173,6,3,0,60,0
35,0.166,4,2,0,60,0
35,0.1429,5,2,0,60,0
35,0.0964,3,1,0,60,0
35,0.0474,8,6,0,60,0
9,0.0919,6,3,0,60,0
9,0.141,4,2,0,60,0
9,0.1184,5,2,0,60,0
9,0.071,3,1,0,60,0
9,0.0711,8,7,0,60,0
15,0.0731,6,4,0,60,0
15,0.1169,4,2,0,60,0
15,0.1164,5,2,0,60,0
15,0.0768,3,1,0,60,0
15,0.1705,8,7,0,60,0
14,0.101,6,4,0,60,0
14,0.1454,4,2,0,60,0
14,0.145,5,3,0,60,0
14,0.1024,3,1,0,60,0
14,0.1752,8,7,0,60,0
8,0.1026,6,5,0,60,0
8,0.1568,4,2,0,60,0
8,0.1365,5,3,0,60,0
8,0.0823,3,1,0,60,0
8,0.0593,8,7,0,60,0
40,0.0923,6,5,0,60,0
40,0.134,4,2,0,60,0
40,0.1095,5,3,0,60,0
40,0.0725,3,2,0,60,0
40,0.0846,8,7,0,60,0
9,0.1379,6,5,0,60,0
9,0.1951,4,2,0,60,0
9,0.1832,5,4,0,60,0
9,0.1251,3,2,0,60,0
9,0.1077,8,7,0,60,0
36,0.06,6,5,0,60,0
36,0.1177,4,2,0,60,0
36,0.1045,5,4,0,60,0
36,0.0464,3,2,0,60,0
36,0.116,8,8,0,60,15
32,0.1424,6,5,0,60,0
32,0.1979,4,2,0,60,0
32,0.1783,5,4,0,60,0
32,0.1228,3,3,0,60,15
32,0.0367,8,8,0,60,15
44,0.1003,6,6,0,60,15
44,0.1138,4,2,0,60,0
44,0.0881,5,4,0,60,0
44,0.0895,3,3,0,60,15
44,0.1419,8,8,0,60,15
15,0.1626,6,6,0,60,15
15,0.2202,4,3,0,60,0
15,0.2041,5,4,0,60,0
15,0.1457,3,3,0,60,15
15,0.0754,8,8,0,60,15
16,0.1233,6,6,0,60,15
16,0.1709,4,3,0,60,0
16,0.1473,5,5,0,60,15
16,0.1024,3,3,0,60,15
16,0.0448,8,8,0,60,15
9,0.1688,6,6,0,60,15
9,0.2265,4,4,0,60,15
9,0.2124,5,5,0,60,15
9,0.1537,3,3,0,60,15
9,0.0969,8,8,0,60,15
8,0.1054,6,6,0,60,15
8,0.1622,4,4,0,60,15
8,0.1512,5,5,0,60,15
8,0.0938,3,3,0,60,15
8,0.1128,8,8,1,60,15
56,0.0642,6,6,0,60,15
56,0.044,4,4,0,60,15
56,0.0638,5,5,0,60,15
56,0.0852,3,3,1,60,15
56,0.2238,8,8,1,60,15
19,0.1186,6,6,0,60,15
19,0.1561,4,4,1,60,15
19,0.1306,5,5,0,60,15
19,0.0994,3,3,1,60,15
19,0.0791,8,8,1,60,15
26,0.0773,6,6,0,60,15
26,0.087,4,4,1,60,15
26,0.1001,5,5,0,60,15
26,0.0942,3,3,1,60,15
26,0.2201,8,8,2,60,15
9,0.0668,6,6,1,60,15
9,0.1059,4,4,1,60,15
9,0.1076,5,5,0,60,15
9,0.0741,3,3,1,60,15
9,0.1791,8,8,2,60,15
13,0.0556,6,6,2,60,15
13,0.1034,4,4,1,60,15
13,0.1003,5,5,0,60,15
13,0.0583,3,3,1,60,15
13,0.16,8,8,2,60,15
33,0.0796,6,6,3,60,15
33,0.1371,4,4,1,60,15
33,0.1246,5,5,0,60,15
33,0.0666,3,3,1,60,15
33,0.1101,8,8,2,60,15
50,0.1022,6,6,3,60,15
50,0.1289,4,4,1,60,15
50,0.137,5,5,0,60,15
50,0.1126,3,3,2,60,15
50,0.2144,8,8,2,60,15
52,0.1339,6,6,4,60,15
52,0.1854,4,4,1,60,15
52,0.1633,5,5,0,60,15
52,0.1131,3,3,2,60,15
52,0.0265,8,8,2,60,15
30,0.1465,6,6,4,60,15
30,0.204,4,4,1,60,15
30,0.1872,5,5,0,60,15
30,0.129,3,3,2,60,15
30,0.0653,8,8,3,60,15
54,0.1293,6,6,4,60,15
54,0.187,4,4,1,60,15
54,0.1724,5,5,0,60,15
54,0.1137,3,3,2,60,15
54,0.0845,8,8,4,60,15
5,0.0238,6,6,4,60,15
5,0.0746,4,4,1,60,15
5,0.0687,5,5,0,60,15
5,0.032,3,3,2,60,15
5,0.1596,8,8,5,60,15
71,0.1085,6,6,5,60,15
71,0.1529,4,4,1,60,15
71,0.1526,5,5,0,60,15
71,0.1095,3,3,2,60,15
71,0.1774,8,8,5,60,15
51,0.0988,6,6,6,60,45
51,0.146,4,4,1,60,15
51,0.1439,5,5,0,60,15
51,0.0983,3,3,2,60,15
51,0.1658,8,8,5,60,15
44,0.1502,6,0,0,60,0
44,0.2069,4,0,0,60,0
44,0.1887,5,0,0,60,0
44,0.1316,3,0,0,60,0
44,0.0514,8,0,0,60,0
47,0.0957,6,0,0,60,0
47,0.1266,4,0,0,60,0
47,0.1007,5,0,0,60,0
47,0.0789,3,0,0,60,0
47,0.1067,8,1,0,60,0
38,0.0618,6,0,0,60,0
38,0.0751,4,0,0,60,0
38,0.0859,5,0,0,60,0
38,0.0791,3,0,0,60,0
38,0.2078,8,2,0,60,0
27,0.0857,6,1,0,60,0
27,0.1369,4,0,0,60,0
27,0.1153,5,0,0,60,0
27,0.0648,3,0,0,60,0
27,0.0751,8,2,0,60,0
46,0.069,6,1,0,60,0
46,0.0208,4,0,0,60,0
46,0.0466,5,0,0,60,0
46,0.0888,3,0,0,60,0
46,0.2277,8,3,0,60,0
24,0.0905,6,1,0,60,0
24,0.1301,4,0,0,60,0
24,0.1322,5,1,0,60,0
24,0.0954,3,0,0,60,0
24,0.1842,8,3,0,60,0
17,0.0777,6,2,0,60,0
17,0.1351,4,0,0,60,0
17,0.119,5,1,0,60,0
17,0.0604,3,0,0,60,0
17,0.0936,8,3,0,60,0
16,0.136,6,2,0,60,0
16,0.1921,4,0,0,60,0
16,0.1821,5,1,0,60,0
16,0.1251,3,0,0,60,0
16,0.122,8,4,0,60,0
42,0.0922,6,2,0,60,0
42,0.0511,4,0,0,60,0
42,0.0457,5,1,0,60,0
42,0.1017,3,0,0,60,0
42,0.22,8,5,0,60,0
69,0.127,6,2,0,60,0
69,0.1839,4,0,0,60,0
69,0.1725,5,2,0,60,0
69,0.1146,3,0,0,60,0
69,0.1096,8,5,0,60,0
31,0.0625,6,3,0,60,0
31,0.0281,4,0,0,60,0
31,0.0506,5,2,0,60,0
31,0.0831,3,0,0,60,0
31,0.2227,8,5,0,60,0
25,0.0503,6,3,0,60,0
25,0.0752,4,1,0,60,0
25,0.0814,5,2,0,60,0
25,0.0659,3,0,0,60,0
25,0.1927,8,5,0,60,0
49,0.162,6,4,0,60,0
49,0.2139,4,1,0,60,0
49,0.1917,5,2,0,60,0
49,0.1413,3,0,0,60,0
49,0.0037,8,5,0,60,0
25,0.059,6,4,0,60,0
25,0.109,4,1,0,60,0
25,0.0876,5,2,0,60,0
25,0.0381,3,0,0,60,0
25,0.103,8,6,0,60,0
25,0.0716,6,4,0,60,0
25,0.1047,4,1,0,60,0
25,0.0793,5,2,0,60,0
25,0.0555,3,1,0,60,0
25,0.1165,8,6,0,60,0
20,0.0958,6,4,0,60,0
20,0.1256,4,1,0,60,0
20,0.1323,5,3,0,60,0
20,0.1052,3,1,0,60,0
20,0.2059,8,6,0,60,0
6,0.0979,6,4,0,60,0
6,0.117,4,2,0,60,0
6,0.091,5,3,0,60,0
6,0.0852,3,1,0,60,0
6,0.1312,8,6,0,60,0
64,0.0475,6,4,0,60,0
64,0.0299,4,2,0,60,0
64,0.0041,5,3,0,60,0
64,0.0583,3,2,0,60,0
64,0.1872,8,6,0,60,0
49,0.0805,6,4,0,60,0
49,0.1346,4,2,0,60,0
49,0.1147,5,4,0,60,0
49,0.0601,3,2,0,60,0
49,0.0803,8,6,0,60,0
8,0.0385,6,4,0,60,0
8,0.0863,4,2,0,60,0
8,0.0827,5,4,0,60,0
8,0.0446,3,2,0,60,0
8,0.1618,8,7,0,60,0
25,0.1523,6,5,0,60,0
25,0.2078,4,2,0,60,0
25,0.1881,5,4,0,60,0
25,0.1327,3,2,0,60,0
25,0.0348,8,7,0,60,0
34,0.1003,6,5,0,60,0
34,0.1429,4,2,0,60,0
34,0.1435,5,4,0,60,0
34,0.1029,3,2,0,60,0
34,0.1801,8,8,0,60,15
24,0.1212,6,5,0,60,0
24,0.1514,4,3,0,60,0
24,0.1254,5,4,0,60,0
24,0.1038,3,2,0,60,0
24,0.0994,8,8,0,60,15
13,0.0458,6,5,0,60,0
13,0.0211,4,3,0,60,0
13,0.036,5,4,0,60,0
13,0.066,3,3,0,60,15
13,0.2054,8,8,0,60,15
38,0.0744,6,5,0,60,0
38,0.1204,4,4,0,60,15
38,0.0973,5,4,0,60,0
38,0.0539,3,3,0,60,15
38,0.0924,8,8,0,60,15
59,0.0698,6,6,0,60,15
59,0.1264,4,4,0,60,15
59,0.116,5,4,0,60,0
59,0.06,3,3,0,60,15
59,0.1237,8,8,0,60,15
19,0.1574,6,6,0,60,15
19,0.2058,4,4,0,60,15
19,0.1822,5,5,0,60,15
19,0.1364,3,3,0,60,15
19,0.0201,8,8,0,60,15
5,0.025,6,6,0,60,15
5,0.0792,4,4,0,60,15
5,0.0621,5,5,0,60,15
5,0.0041,3,3,0,60,15
5,0.1355,8,8,1,60,15
45,0.091,6,6,0,60,15
45,0.1457,4,4,0,60,15
45,0.1376,5,5,0,60,15
45,0.0833,3,3,1,60,15
45,0.1316,8,8,1,60,15
13,0.0424,6,6,0,60,15
13,0.0488,4,4,0,60,15
13,0.0586,5,5,0,60,15
13,0.0628,3,3,2,60,15
13,0.1998,8,8,1,60,15
15,0.0903,6,6,1,60,15
15,0.1413,4,4,0,60,15
15,0.1195,5,5,0,60,15
15,0.0694,3,3,2,60,15
15,0.0707,8,8,1,60,15
42,0.0396,6,6,1,60,15
42,0.0265,4,4,0,60,15
42,0.0074,5,5,0,60,15
42,0.0528,3,3,3,60,45
42,0.1861,8,8,1,60,15
68,0.1562,6,6,1,60,15
68,0.1893,4,4,0,60,15
68,0.1633,5,5,1,60,15
68,0.1375,3,3,3,60,45
68,0.0876,8,8,1,60,15
11,0.1289,6,6,1,60,15
11,0.1766,4,4,0,60,15
11,0.1531,5,5,1,60,15
11,0.108,3,3,3,60,45
11,0.0398,8,8,2,60,15
41,0.0407,6,6,1,60,15
41,0.0747,4,4,0,60,15
41,0.077,5,5,1,60,15
41,0.0546,3,3,3,60,45
41,0.1809,8,8,3,60,15
32,0.0638,6,6,2,60,15
32,0.085,4,4,0,60,15
32,0.0935,5,5,1,60,15
32,0.0788,3,3,3,60,45
32,0.2021,8,8,3,60,15
9,0.1589,6,6,3,60,15
9,0.2131,4,4,0,60,15
9,0.1923,5,5,1,60,15
9,0.1388,3,3,3,60,45
9,0.0214,8,8,3,60,15
10,0.0859,6,6,3,60,15
10,0.1429,4,4,0,60,15
10,0.1316,5,5,1,60,15
10,0.0743,3,3,3,60,45
10,0.114,8,8,4,60,15
12,0.0839,6,6,4,60,15
12,0.1193,4,4,0,60,15
12,0.1232,5,5,1,60,15
12,0.0915,3,3,3,60,45
12,0.1908,8,8,4,60,15
22,0.124,6,6,5,60,15
22,0.174,4,4,0,60,15
22,0.1513,5,5,1,60,15
22,0.1031,3,3,3,60,45
22,0.0383,8,8,4,60,15
12,0.096,6,6,5,60,15
12,0.1521,4,4,0,60,15
12,0.1337,5,5,1,60,15
12,0.0768,3,3,3,60,45
12,0.0712,8,8,5,60,15
55,0.0159,6,6,5,60,15
55,0.0704,4,4,0,60,15
55,0.0546,5,5,1,60,15
55,0.0052,3,3,3,60,45
55,0.1448,8,8,6,60,15
8,0.1142,6,6,6,60,45
8,0.1451,4,4,0,60,15
8,0.119,5,5,1,60,15
8,0.0969,3,3,3,60,45
8,0.0996,8,8,6,60,15
9,0.0568,6,6,6,60,45
9,0.013,4,4,0,60,15
9,0.0361,5,5,1,60,15
9,0.0763,3,3,3,60,45
9,0.2151,8,8,7,60,15
35,0.0513,6,0,0,60,0
35,0.0577,4,0,0,60,0
35,0.0316,5,0,0,60,0
35,0.0513,3,0,0,60,0
35,0.1642,8,0,0,60,0
21,0.1275,6,1,0,60,0
21,0.1846,4,0,0,60,0
21,0.1672,5,0,0,60,0
21,0.1094,3,0,0,60,0
21,0.0615,8,0,0,60,0
9,0.068,6,1,0,60,0
9,0.1111,4,0,0,60,0
9,0.0874,5,0,0,60,0
9,0.0484,3,0,0,60,0
9,0.1027,8,1,0,60,0
22,0.0318,6,1,0,60,0
22,0.03,4,0,0,60,0
22,0.0154,5,0,0,60,0
22,0.0464,3,0,0,60,0
22,0.1819,8,2,0,60,0
6,0.183,6,1,0,60,0
6,0.2406,4,0,0,60,0
6,0.2243,5,1,0,60,0
6,0.166,3,0,0,60,0
6,0.0823,8,2,0,60,0
21,0.0659,6,1,0,60,0
21,0.1229,4,0,0,60,0
21,0.1062,5,1,0,60,0
21,0.0478,3,0,0,60,0
21,0.0999,8,3,0,60,0
20,0.107,6,2,0,60,0
20,0.1289,4,0,0,60,0
20,0.139,5,1,0,60,0
20,0.1188,3,0,0,60,0
20,0.2246,8,3,0,60,0
14,0.1009,6,3,0,60,0
14,0.1253,4,0,0,60,0
14,0.0992,5,1,0,60,0
14,0.0862,3,0,0,60,0
14,0.1192,8,3,0,60,0
7,0.0956,6,3,0,60,0
7,0.1235,4,0,0,60,0
7,0.0975,5,1,0,60,0
7,0.0799,3,0,0,60,0
7,0.1134,8,4,0,60,0
13,0.0347,6,3,0,60,0
13,0.0231,4,0,0,60,0
13,0.0205,5,2,0,60,0
13,0.0524,3,0,0,60,0
13,0.1903,8,4,0,60,0
68,0.1631,6,3,0,60,0
68,0.2193,4,1,0,60,0
68,0.2001,5,2,0,60,0
68,0.144,3,0,0,60,0
68,0.0434,8,4,0,60,0
69,0.1341,6,3,0,60,0
69,0.1911,4,1,0,60,0
69,0.1734,5,2,0,60,0
69,0.1158,3,0,0,60,0
69,0.0576,8,5,0,60,0
43,0.0593,6,3,0,60,0
43,0.0422,4,1,0,60,0
43,0.0193,5,2,0,60,0
43,0.0661,3,0,0,60,0
43,0.1862,8,6,0,60,0
45,0.1833,6,3,0,60,0
45,0.241,4,1,0,60,0
45,0.2256,5,3,0,60,0
45,0.167,3,0,0,60,0
45,0.0914,8,6,0,60,0
32,0.0859,6,3,0,60,0
32,0.1062,4,1,0,60,0
32,0.1162,5,3,0,60,0
32,0.0995,3,0,0,60,0
32,0.2146,8,7,0,60,0
23,0.165,6,4,0,60,0
23,0.2209,4,1,0,60,0
23,0.2014,5,3,0,60,0
23,0.1457,3,0,0,60,0
23,0.0405,8,7,0,60,0
21,0.0629,6,4,0,60,0
21,0.034,4,1,0,60,0
21,0.0173,5,3,0,60,0
21,0.0726,3,0,0,60,0
21,0.1966,8,8,0,60,15
24,0.0935,6,4,0,60,0
24,0.1354,4,2,0,60,0
24,0.1363,5,3,0,60,0
24,0.0968,3,0,0,60,0
24,0.1797,8,8,0,60,15
14,0.0557,6,4,0,60,0
14,0.109,4,2,0,60,0
14,0.0893,5,3,0,60,0
14,0.0349,3,1,0,60,0
14,0.1047,8,8,0,60,15
5,0.0619,6,4,0,60,0
5,0.1079,4,2,0,60,0
5,0.0851,5,3,0,60,0
5,0.0417,3,2,0,60,0
5,0.1044,8,8,0,60,15
16,0.1141,6,5,0,60,0
16,0.1553,4,2,0,60,0
16,0.1304,5,3,0,60,0
16,0.0941,3,2,0,60,0
16,0.0704,8,8,0,60,15
6,0.0134,6,5,0,60,0
6,0.0594,4,2,0,60,0
6,0.0425,5,4,0,60,0
6,0.0164,3,2,0,60,0
6,0.1538,8,8,0,60,15
50,0.1571,6,5,0,60,0
50,0.2146,4,3,0,60,0
50,0.2016,5,4,0,60,0
50,0.143,3,2,0,60,0
50,0.1025,8,8,0,60,15
16,0.0955,6,5,0,60,0
16,0.1432,4,3,0,60,0
16,0.1201,5,4,0,60,0
16,0.0746,3,3,0,60,15
16,0.0697,8,8,0,60,15
36,0.0616,6,6,0,60,15
36,0.0759,4,3,0,60,0
36,0.0498,5,4,0,60,0
36,0.0552,3,3,0,60,15
36,0.1506,8,8,0,60,15
68,0.1339,6,6,0,60,15
68,0.1723,4,3,0,60,0
68,0.1468,5,5,0,60,15
68,0.1143,3,3,0,60,15
68,0.0705,8,8,0,60,15
38,0.0925,6,6,0,60,15
38,0.1373,4,4,0,60,15
38,0.1366,5,5,0,60,15
38,0.094,3,3,0,60,15
38,0.1715,8,8,0,60,15
5,0.0578,6,6,1,60,15
5,0.0446,4,4,0,60,15
5,0.0206,5,5,0,60,15
5,0.0636,3,3,0,60,15
5,0.1825,8,8,0,60,15
82,0.0674,6,6,1,60,15
82,0.0587,4,4,0,60,15
82,0.0762,5,5,1,60,15
82,0.0877,3,3,0,60,15
82,0.2237,8,8,0,60,15
35,0.1394,6,6,1,60,15
35,0.1915,4,4,1,60,15
35,0.1696,5,5,1,60,15
35,0.1186,3,3,0,60,15
35,0.0212,8,8,0,60,15
32,0.0387,6,6,1,60,15
32,0.0191,4,4,1,60,15
32,0.0197,5,5,1,60,15
32,0.0564,3,3,0,60,15
32,0.194,8,8,1,60,15
23,0.0875,6,6,1,60,15
23,0.1031,4,4,2,60,15
23,0.0772,5,5,1,60,15
23,0.077,3,3,0,60,15
23,0.1403,8,8,1,60,15
10,0.0558,6,6,1,60,15
10,0.1124,4,4,2,60,15
10,0.0955,5,5,1,60,15
10,0.0372,3,3,1,60,15
10,0.1075,8,8,1,60,15
51,0.0615,6,6,1,60,15
51,0.0349,4,4,2,60,15
51,0.0557,5,5,1,60,15
51,0.0824,3,3,2,60,15
51,0.2218,8,8,1,60,15
5,0.084,6,6,1,60,15
5,0.115,4,4,3,60,15
5,0.0892,5,5,1,60,15
5,0.0679,3,3,2,60,15
5,0.1127,8,8,1,60,15
34,0.0349,6,6,1,60,15
34,0.0373,4,4,3,60,15
34,0.0144,5,5,1,60,15
34,0.0447,3,3,3,60,45
34,0.1757,8,8,1,60,15
6,0.0944,6,6,1,60,15
6,0.1362,4,4,3,60,15
6,0.1116,5,5,2,60,15
6,0.0745,3,3,3,60,45
6,0.0829,8,8,1,60,15
27,0.0731,6,6,1,60,15
27,0.1042,4,4,3,60,15
27,0.0785,5,5,2,60,15
27,0.0577,3,3,3,60,45
27,0.119,8,8,2,60,15
21,0.1482,6,6,2,60,15
21,0.2044,4,4,3,60,15
21,0.1853,5,5,2,60,15
21,0.1291,3,3,3,60,45
21,0.0425,8,8,2,60,15
19,0.0699,6,0,0,60,0
19,0.0925,4,0,0,60,0
19,0.0664,5,0,0,60,0
19,0.0584,3,0,0,60,0
19,0.1349,8,0,0,60,0
13,0.1637,6,0,0,60,0
13,0.2209,4,0,0,60,0
13,0.2032,5,0,0,60,0
13,0.1456,3,0,0,60,0
13,0.0601,8,1,0,60,0
19,0.087,6,0,0,60,0
19,0.126,4,0,0,60,0
19,0.1283,5,0,0,60,0
19,0.0925,3,0,0,60,0
19,0.1846,8,2,0,60,0
28,0.104,6,1,0,60,0
28,0.1205,4,0,0,60,0
28,0.1325,5,0,0,60,0
28,0.1177,3,0,0,60,0
28,0.2301,8,2,0,60,0
37,0.0527,6,2,0,60,0
37,0.0922,4,0,0,60,0
37,0.0684,5,0,0,60,0
37,0.0357,3,0,0,60,0
37,0.1215,8,2,0,60,0
17,0.1405,6,2,0,60,0
17,0.1974,4,0,0,60,0
17,0.186,5,1,0,60,0
17,0.1281,3,0,0,60,0
17,0.1123,8,2,0,60,0
11,0.0664,6,2,0,60,0
11,0.0733,4,0,0,60,0
11,0.0475,5,1,0,60,0
11,0.0623,3,0,0,60,0
11,0.1589,8,3,0,60,0
39,0.04,6,2,0,60,0
39,0.0667,4,0,0,60,0
39,0.0421,5,2,0,60,0
39,0.0338,3,0,0,60,0
39,0.1478,8,3,0,60,0
11,0.0159,6,3,0,60,0
11,0.0531,4,0,0,60,0
11,0.0496,5,2,0,60,0
11,0.0359,3,0,0,60,0
11,0.1738,8,3,0,60,0
30,0.021,6,3,0,60,0
30,0.0661,4,1,0,60,0
30,0.0469,5,2,0,60,0
30,0.0136,3,0,0,60,0
30,0.1462,8,3,0,60,0
17,0.1559,6,3,0,60,0
17,0.2127,4,1,0,60,0
17,0.1946,5,2,0,60,0
17,0.1374,3,1,0,60,0
17,0.0525,8,3,0,60,0
21,0.145,6,3,0,60,0
21,0.2019,4,1,0,60,0
21,0.1839,5,2,0,60,0
21,0.1266,3,1,0,60,0
21,0.0536,8,4,0,60,0
15,0.1246,6,3,0,60,0
15,0.1824,4,1,0,60,0
15,0.1675,5,2,0,60,0
15,0.1088,3,1,0,60,0
15,0.0831,8,5,0,60,0
14,0.1066,6,3,0,60,0
14,0.1378,4,1,0,60,0
14,0.1441,5,2,0,60,0
14,0.1148,3,1,0,60,0
14,0.2087,8,6,0,60,0
13,0.0886,6,4,0,60,0
13,0.0952,4,1,0,60,0
13,0.1099,5,2,0,60,0
13,0.1056,3,1,0,60,0
13,0.2303,8,6,0,60,0
49,0.076,6,4,0,60,0
49,0.1337,4,2,0,60,0
49,0.1192,5,2,0,60,0
49,0.0605,3,1,0,60,0
49,0.1015,8,6,0,60,0
65,0.0256,6,4,0,60,0
65,0.0529,4,2,0,60,0
65,0.0316,5,2,0,60,0
65,0.0287,3,2,0,60,0
65,0.1591,8,6,0,60,0
34,0.0646,6,4,0,60,0
34,0.1159,4,2,0,60,0
34,0.1107,5,3,0,60,0
34,0.0629,3,2,0,60,0
34,0.1498,8,6,0,60,0
33,0.0768,6,5,0,60,0
33,0.1168,4,2,0,60,0
33,0.1184,5,3,0,60,0
33,0.0825,3,2,0,60,0
33,0.1795,8,6,0,60,0
35,0.0365,6,5,0,60,0
35,0.0262,4,3,0,60,0
35,0.0114,5,3,0,60,0
35,0.0509,3,2,0,60,0
35,0.1858,8,6,0,60,0
15,0.1207,6,5,0,60,0
15,0.1704,4,3,0,60,0
15,0.1476,5,4,0,60,0
15,0.0998,3,2,0,60,0
15,0.0421,8,6,0,60,0
33,0.0993,6,5,0,60,0
33,0.1537,4,3,0,60,0
33,0.1338,5,4,0,60,0
33,0.0791,3,2,0,60,0
33,0.063,8,7,0,60,0
5,0.0753,6,5,0,60,0
5,0.133,4,3,0,60,0
